ticker,date,time,headline,neg,neu,pos,compound,sentiment
fb,2019-01-02,02:15PM,This Chart Implies That Google Stock Is Due for a 20% Rally,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,01:36PM,Will Insiders Be Buying Stocks in 2019?,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,12:10PM,Stock Market News: Nasdaq Pares 1.9% Intraday Loss As Chip Stocks Lead,0.173,0.827,0.0,-0.3182,neg
fb,2019-01-02,11:01AM,3 Reasons Why Google Stock Is a FANG You Can Trust,0.0,0.708,0.292,0.5106,pos
fb,2019-01-02,10:16AM,Netflix Stocks Bull Case Looks Even Stronger,0.0,0.698,0.302,0.3818,pos
fb,2019-01-02,10:12AM,"Warren Buffett Stocks: Who Joins Nvidia, Alibaba, Facebook On This Screen?",0.0,1.0,0.0,0.0,neu
fb,2019-01-02,09:53AM,"Apple, Amazon sell-off overdone, research analyst says",0.0,0.779,0.221,0.1779,pos
fb,2019-01-02,09:38AM,Stocks Dive As China Tariffs Bite; Dow Jones Drops 350 Points,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,09:30AM,3 Reasons Why I Bought Stocks on Monday,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,08:53AM,Oversold Facebook Stock Set for Big Bounce,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,08:27AM,Top 5 ROE Stocks to Invest in Now to Beat Market Blues,0.0,0.847,0.153,0.2023,pos
fb,2019-01-02,08:13AM,[$$] Cyber Daily: CEOs Must Step Up,0.0,1.0,0.0,0.0,neu
fb,2019-01-02,07:51AM,Facebook Messenger tests Dark Mode to put less strain on users' eyes,0.0,0.91,0.09,0.024,pos
fb,2019-01-02,07:09AM,"During the Holidays, Unfriend Irksome Relatives at Your Own Risk",0.165,0.63,0.205,0.128,pos
fb,2019-01-02,06:12AM,Facebook Rises 3%,0.0,1.0,0.0,0.0,neu
fb,2019-01-01,10:48PM,Google wins U.S. approval for radar-based hand motion sensor,0.0,0.375,0.625,0.875,pos
fb,2019-01-01,09:21AM,20 Realistic Tech Predictions for 2019 -- Part Two,0.0,1.0,0.0,0.0,neu
fb,2019-01-01,12:00AM,2018: A Year in Review for a Roller-Coaster Market,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,05:51PM,Facebooks Mark Zuckerberg lost $22 billion in 2018: Report,0.223,0.777,0.0,-0.3182,neg
fb,2018-12-31,04:01PM,Facebook's worst year ever is now over. Here's how its scandals affected the stock,0.447,0.553,0.0,-0.836,neg
fb,2018-12-31,04:01PM,A year ago the FAANG stocks were a hot buy  here's where they stand heading into 2019,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,02:53PM,Netflix Rises as 2018 FAANG Leader Closes Out Year With a Rally,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,01:59PM,"Facebook Falls Midday, Bringing Communication Services Index Down",0.935,0.065,0.0,-0.9993,neu
fb,2018-12-31,11:41AM,Expert: It's likely the US will see a data privacy law in...,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,11:34AM,Tech had a rocky 2018. Here's what 2019 might look like.,0.0,0.783,0.217,0.3612,pos
fb,2018-12-31,11:16AM,Recode's Kara Swisher lays out 2019 tech predictions,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,10:35AM,Why the Worst May Be Over for Tencent Stock,0.339,0.661,0.0,-0.6249,neg
fb,2018-12-31,10:31AM,Facebook Stock Finally Has Found the Bottom and Will Build a Great 2019,0.0,0.728,0.272,0.6249,pos
fb,2018-12-31,10:23AM,"Venture investing in 2018: Seed deals, Saudis, scooters and more",0.0,1.0,0.0,0.0,neu
fb,2018-12-31,09:04AM,Twitter Accounts Get Hacked for Demo to Reveal Security Gaps,0.206,0.611,0.183,-0.0772,neg
fb,2018-12-31,08:00AM,Better Buy: Facebook vs. Twitter,0.0,0.58,0.42,0.4404,pos
fb,2018-12-31,07:30AM,Maxim analyst expects tech rally in 2019,0.0,1.0,0.0,0.0,neu
fb,2018-12-31,07:06AM,Android apps sharing data with Facebook without users' consent: Report,0.134,0.642,0.225,0.281,pos
fb,2018-12-30,08:00PM,It Looks Like Verizon's Online Advertising Project Is a Flop,0.202,0.588,0.21,0.0258,pos
fb,2018-12-30,05:45PM,Did Facebook Just Become the Best Way to Invest in Blockchain?,0.0,0.704,0.296,0.6369,pos
fb,2018-12-30,04:30PM,Facebook Chases Square Into the Peer-to-Peer Crypto Market,0.0,1.0,0.0,0.0,neu
fb,2018-12-30,03:39PM,"Benzinga's Bulls & Bears Of The Week: Amazon, Apple, Disney, Facebook, GM And More",0.0,0.876,0.124,0.1779,pos
fb,2018-12-30,03:23PM,Think Snap Is a Bargain? Think Again.,0.0,0.735,0.265,0.2023,pos
fb,2018-12-30,02:10PM,A look back at the most read Bay Area business news of 2018,0.0,1.0,0.0,0.0,neu
fb,2018-12-29,07:00PM,Half a Billion Millennial Voters Are Face of Asia 2019,0.0,1.0,0.0,0.0,neu
fb,2018-12-29,04:43PM,"Tech Stocks This Week: Amazon's Big Holiday, A Bullish Call on Facebook, and More",0.0,0.816,0.184,0.4019,pos
fb,2018-12-29,07:00AM,Facebook has been thinking about moderation all wrong,0.307,0.693,0.0,-0.4767,neg
fb,2018-12-28,10:58PM,Year in Review 3: Reckless Predictions and Stocks to Watch in 2019,0.197,0.803,0.0,-0.4019,neg
fb,2018-12-28,05:50PM,Facebook (FB) Struggles to Regulate Content on Its Platform,0.238,0.762,0.0,-0.3612,neg
fb,2018-12-28,04:34PM,Facebook might need to undergo 'fundamental change' in or...,0.0,1.0,0.0,0.0,neu
fb,2018-12-28,04:13PM,"Markets End Tumultuous Day in the Red, Mini-Rally Ends at 2 Sessions",0.0,1.0,0.0,0.0,neu
fb,2018-12-28,04:09PM,Regaining Trust Is the No. 1 Issue for Tech in 2019,0.163,0.593,0.244,0.2732,pos
fb,2018-12-28,03:17PM,Facebook under fire over secret rulebook,0.324,0.676,0.0,-0.34,neg
fb,2018-12-28,02:57PM,Accidental Instagram Update of Horizontal Scrolling Causes Uproar,0.157,0.843,0.0,-0.0772,neg
fb,2018-12-28,02:44PM,Zuckerberg Claims Facebook Has 'Fundamentally Altered' Its DNA,0.0,1.0,0.0,0.0,neu
fb,2018-12-28,01:46PM,Facebook CEO Zuckerberg Says Problems Will Take Years to Fix,0.231,0.769,0.0,-0.4019,neg
fb,2018-12-28,01:30PM,Zuckerberg: Facebook can never fully stop use of platform for election meddling,0.0,0.839,0.161,0.2743,pos
fb,2018-12-28,11:35AM,Why Investors Should Avoid Snap Stock,0.306,0.694,0.0,-0.296,neg
